"Wonder Woman may have beaten her to the punch but Carol Danvers, a.k.a. Captain Marvel, deserves her own share of headlines as the first woman to have her own starring vehicle in the highly successful Marvel Cinematic Universe (MCU). Her presence was first teased in the post-credit scene of Infinity War. After twenty-one films, Captain Marvel gets squeezed into the penultimate chapter before closing the book on the MCU as we know it for a decade, and it feels like a throwback in both good and bad ways.nnCarol Danvers (Brie Larson), or Ă˘VersĂ˘? as she's known on the Kree home planet, is part of an elite alien squad of Ă˘noble warrior heroesĂ˘? fighting in a long-running war against another alien race, the shape-shifting Skrulls. Carol Danvers goes back to her home planet of Earth (a.k.a. Planet C-53) in the 1990s to look for a hidden weapon linked to a mentor she can't quite remember, a woman (Annette Bening) from her past life on Earth as an Air Force pilot. Carol Danvers must try and recall who she is with the help of Agent Nick Fury (Samuel L. Jackson) and stay one step ahead from the invading Skrulls.nnThis definitely feels like a lower-to-mid tier Marvel entry, something more akin to the Phase One years (2008-2012) where the initial franchises were just starting to get a sense of direction and personality. They were also lacking the larger depth of character development, social and political messaging, as well as judicious independence from the overall studio formula that has come to define dozens of superhero blockbusters. It's not a bad movie, and is fairly entertaining throughout its 124-minute run time, but it's hard not to notice the shortcomings that, frankly, haven't been this transparent in an MCU movie for some years now. I had to think back on a comparable MCU experience and I had to go back to 2015 with Avengers: Age of Ultron or maybe even 2013's Thor: The Dark World. In short, Captain Marvel just feels a little less super in many important areas.nnThis is the first female-lead superhero film in the MCU (sorry Black Widow) and Carol Danvers has been a character in Marvel comics since 1968, and yet the film doesn't put together a compelling case why she is the one getting her big screen moment. The character suffers that wonderfully tired movie trope of the foggy memory, so we have a protagonist trying to discover who she is alongside the audience. This would be a fine starting point for her to essentially reclaim her humanity and her agency as she travels back to good ole C-53 and learns more about her past. There's a core of a beginning theme already present there, the nature of what it means to be human, and how it can be viewed as a weakness by n alien species and how it comes to be a strength for her. Maybe that's too pat but it's a start. The problem is that Carol Danvers isn't seen to be that interesting. She's somewhat boring and the presentation feels a tad inauthentic; when she's quippy it feels forced, and when she's badass it feels lethargic. There's a personal journey that challenges her to assess her preconceived notions of good and evil in an ongoing intergalactic conflict, but it's so impersonal. Even when she's revisiting with friends and reminiscing (what she can) it doesn't feel like we're getting that much more insight than we had before. She's a warrior. She's upstanding. She definitely doesn't like men telling her what she can and cannot do. But what else do we know besides her increasingly invincible super powers? What is most important to her that drives her? What are her flaws other than a faulty memory? When she goes full super saiyan it should be celebratory and joyous and instead it feels more weirdly perfunctory.nnI love Larson as an actress and have been singing her praises for dramas (Room, Short Term 12) and comedies (21 Jump Street, Scott Pilgrim) for years, and I kept waiting and waiting to be wowed by her in this role. I was left unfulfilled. Larson is a terrific actress and can be so expressive, resolute, heartbreaking, and inspiring, and I grew frustrated as the movie kept her talents buttoned up for too long. She seems too removed from the action even as it's happening in the moment. It's not that she's too serious (Ă˘smile moreĂ˘? chime the denizens of cretinous Ă˘men's rights activistsĂ˘?) because her character should be serious. It's that she hasn't been given enough depth and interest a hero deserves.nnNate's Grade: B-",negative
"I came into this movie not really knowing what to expect, but knowing it had a lot of hype and criticism going both ways. The movie was very meh for me honestly. I like a lot of aspects of the character, but it just seemed like it was trying to hard to be a ""female empowerment"" movie instead of just a good movie. Very slow paced, and the action sequences when they did arrive didn't seem like they were very thought out. Whats the point of a superhero who has no weaknesses? wheres the challenge? i like the IDEA of captain marvel a lot more than I like captain marvel.",positive
"Ok... so Remember when at the beginning of the first Thor movie when he was an arrogant hot headed dis likable ass hole? And the movie's plot agreed with this and basically it was all about correcting his character flaws? Ok well captain Marvel, Danvers, is basically an even worse version of that. BUT apparently because she is a girl that is OK even though it is all the exact same character flaws. If you were looking for a Marvel movie with a political and cultural agenda more than script here is the one you are searching for.",controversial
"This animation TV series is simply the best way for children to learn how the human body works. Yes, this is biology but they will never tell it is.<br /><br />I truly think this is the best part of this stream of ""educational cartoons"". I do remember you can find little books and a plastic body in several parts: skin, skeleton, and of course: organs.<br /><br /> In the same stream, you'll find: ""Il était une fois l'homme"" which relate the human History from the big bang to the 20th century. There is: ""Il était une fois l'espace"" as well (about the space and its exploration) but that one is more a fiction than a description of the reality since it takes place in the future.",positive
"First things first, I think that this was an amazing movie. I think that Brie Larson did an amazing job and really surprised some people. I also want to say that the CGI and animations were stunning. Everybody on the animation team did an amazing job. My only complaint about the movie is that it didnt feel like a classic Marvel MovieĂŻÂż 1/2 1/2ĂŻÂż 1/2Ă‚? to me. The whole outer space and aliens theme is still kind of new to the MCU, but it felt more like a Star Wars movie to me. They could have been a little more original with the spaceships and whatnot, but it was still on point. Anyways, I would highly recommend this movie.",positive
"I absolutely LOVED this movie as a child. I can't seem to find it anywhere! I was mentioning it to some friends just the other day, and not a single one of them remembers it! Can anyone help me out? My older sister vaguely remembers it. There was also another movie I remember that was half live action and half animation, but I can't remember the name of it. The characters were animated and the background was real...I seem to remember it being about a kangaroo, and I believe the setting of the film was in Australia. I'm going out of my mind trying to obtain copies of these films that were such a memorable part of my very enjoyable childhood. Edit: I searched IMDb for this other movie and found out it's called Dot and the Kangaroo! All I had to do was type in ""kangaroo"" in the search bar under characters, and the name of the movie in the list was like a bell going off! MAN, I love IMDb! Thanks!",positive
"Brie Larson really connects with Samuel Jackson in this film and their chemistry is great. However, she fails to connect to a majority of the audience after her ""It's not made for you"" comments. If i am to talk strickly about the movie it self, it is bland and nothing but a stepping stone to get closer to Endgame.",negative
Much less formulaic than most Marvel movies.  I liked it.,positive
"Rather good marvel movie. A bit harder to follow, which doesn't make it difficult. Enjoyed it!",positive
Bad movie not on par with the other MCU movies and can clearly make out that the movie was made with an agenda. Why all this feministic approach to movie making? Remove gender out of it and focus on making a good movie. Brie Larson is not superhero material. Don't like her acting.,controversial
"Overall, somewhat entertaining. The lack of character development was obvious throughout the movie and please stop with the politics and propaganda on our movies. Thank you!",controversial
"Putting aside all the political reasons why people feel like this movie should be infallible and pointing out that, yes, I am indeed a woman, not an 'angry white man' who seem to be the only ones allowed to criticize this film, I will give my honest opinion: It was just ok. The plot was good. The action and effects were good. Samuel Jackson was incredible as usual.nBrie? She has the emotional range of a phone box in this movie. Which is ironic because her character keeps being told to ""control her emotions."" What emotions, exactly? Snark, anger, and wit? She has those in spades. This is very disappointing to me because I would love to have another female superhero that's relatable that I can look up to. (For a reference on how this is done well, see the CW's Supergirl). Carol Danvers just was not relatable at all. And yet people treat her like she can do no wrong. Why? For politics.nI'm not here for politics. I'm here for a good superhero movie. I got an ok one.",negative
Absolutely fantastic! Great in every way and an amazing addition to the Marvel franchise!!! Not sure what the trolls on this thread watched but it's clearly having something against an incredible and strong female character. Time to move into the 21st century!,controversial
"First off I just wanted to add that despite all the stupid comments from Brie Larson and controversy leading up to this film I went in wanting a great movie as I've invested time, emotion and money into this franchise since the beginning and after Infinity War I was so amped for End Game!nnWas the movie the worst I've seen, no. I'd say it was on par with Thor 2 BUT the reason I'd say it's a little worse is the way us fans are being treated by MEDIA OUTLETS!nnThe Good about the film: Sam Jackson (although Nick Fury is no longer a mysterious bad ass anymore)nnThe first act with Brie Larson before earth was actually decent.nnThe Bad: So many unnecessary retcons/reimagining of characters. Bad writing and bland story. Brie Larson NOT a bad actress BUT so miscast in this role it kinda makes me fear going to see END GAME.nnThis movie wasn't asked for by anyone and would have been better off being introduced like Black Panther in Civil War with an origin story after a End Game.nnWhat makes this the worst Marvel movie is I've tried 7 times to post this review and it hasn't appeared. Yet for a test I posted a generic review for Spider-Man: into the spider verse and BAM instantly posted. How dare you RT try and silence us, especially when my post is genuine. It's okay for DC movies to get shredded to pieces by trolls but you risked and lost your reputation on THIS movie!! It's madness. For me after End Game the MCU is dead if they continue down this path.",controversial
I love the Marvel movies but this one is total dogshit.nnThe worst Marvel movie of the 2003/19 crop.nnTerrbile lead character nterrible story.nWooden uncharismatic lead actor.nnnIf they wanted a strong female lead in the back catalogue then Marvel should have expanded the Black Widow character using Hawkeye/Ronan as a side kick.  There is plenty of source material for this using the Black widow and Punisher story lines.,negative
"I liked it I'm really like amazed how many people are hating this it's crazy. Rank with Dr strange ,Ant man and the first 2 Thor's The movie wasn't the best marvel movie but it's entertaining I just think that a lot of people don't know who captain marvel is or know enough of her I know I didn't but still entertaining. ",positive
"Abysmal really. Sure there were some laughs, but the entire movie was being carried by the supporting actors, and dragged down by the lead, Captain Marvel. Whether this was the fault of writers, director, or the actor is irrelevant. The entire movie she came across as a condescending flippant narcissist, and that was the only cadence she had. Any serious moment was instantly denied by it. Any emotional growth was denied by it. Heck, logically, I think she was supposed to go from ""emotionally chained"" at the start to ""emotionally free"" but she didn't grow at all. Rather, the people telling her she was too emotional from the start displayed far more than her. And because of her mono-cadence every other character had to bend to it. All characters instantly bent to her authority, previously ""intimidating"" characters were portrayed as silly because they'd say something, get flippantly responded to, and because they weren't allowed to pop her bubble they then had to gasp around like dead fish. Cut the main character out and you will get maybe 30 minutes of good movie and fun jokes.",positive
Alot of fun. My husband and i really enjoyed it. I really want a flerkin!,positive
"Huge MEH on this. Captain Marvel was not a really good character in this movie, and I think it was partially due to the script and partially due to the bland acting from the actress. I enjoyed some of the special effects and certain aspects of this movie, but the poor acting and sometimes distracting music and humor drew away from the plot majorly.  Speaking of the plot, there really wasn't much of it in the first place, and I left the theatre feeling unsatisfied and kind of wanting more. I liked the costume design for Captain Marvel and the young Samuel L. Jackson makeup/CG, but that's as far as I can say for the costumes. The antagonist/protagonist aliens just looked cheap and too put-on, though they sold me on their performance. Come on, with a Marvel stamp on this title, I expected so much more.",negative
"There are so many reviews that say this movie is garbage, and that it's not ""real star wars"". That is so false on so many levels. Yes, some people may be divided on the twists in this movie (i personally loved the new direction), but you cant say in any regard that this is an awful movie. Having grown up with the prequels i never felt that real love for star wars that people growing up in the 70s and 80s had. Now, with the Last Jedi, i understand it. SEE THIS MOVIE",controversial
Overall fun movie with tons of 90s nostalgia. Don't let the trolls or the Ă˘not my comics...Ă˘? fans fool ya. Go in for a fun time with a little more world building.,controversial
"an very good storyline, good thrill to it ... but the 10 last seconds destroyed the whole movie... what happened? extremely well made and an good story destroyed in the last seconds... sorry to say but a 1 in vote... thats what it it deserve, i would think that Chris Shadley could come up with a better end... but maybe next time : ) all this meaningless blood gore for nothing? the end would lift the story to close to a 10, but it didn't.... the end destroyed the whole story, i think most people aren't lame and when they goes a movie thy want a good end, even if it is intricate ... but the only lame here is the end... sorry",negative
Got a headache after watching the movie. Extremely disappointing.,negative
"Return to the 36th Chamber is one of those classic Kung-Fu movies which Shaw produces back in the 70s and 80s, whose genre is equivalent to the spaghetti westerns of Hollywood, and the protagonist Gordon Liu, the counterpart to the western's Clint Eastwood. Digitally remastered and a new print made for the Fantastic Film Fest, this is ""Presented in Shaw Scope"", just like the good old days.<br /><br />This film is a simple story of good versus evil, told in 3 acts, which more or less sums up the narrative of martial arts films in that era.<br /><br />Act One sets up the premise. Workers in a dye-mill of a small village are unhappy with their lot, having their wages cut by 20% by incoming manchu gangsters. They can't do much about their exploitation because none of them are martial arts skilled to take on the gangsters, and their boss. At first they had a minor success in getting Liu to impersonate a highly skilled Shaolin monk (one of the best comedy sequences), but their rouse got exposed when they pushed the limit of credibility by impersonating one too many times.<br /><br />Act Two shows the protagonist wanting to get back at the mob. However, without real martial arts, he embarks on a journey to Shaolin Temple, to try and infiltrate and learn martial arts on the sly. After some slapstick moments, he finally gets accepted by the abbot (whom he impersonated!) but is disappointed at the teaching methods - kinda like Mr Miyagi's style in Karate Kid, but instead of painting fences, he gets to erect scaffoldings all around the temple. Nothing can keep a good man down, and he unwittingly builds strength, endurance and learns kung-fu the unorthodox way.<br /><br />Act Three is where the fight fest begins. With cheesy sound effects, each obvious non-contact on film is given the maximum impact treatment. But it is rather refreshing watching the fight scenes here, with its wide angled shots to highlight clarity and detail between the sparring partners, and the use of slow-motion only to showcase stunts in different angles. You may find the speed of fights a tad too slow, with some pause in between moves, but with Yuen Wo Ping and his style being used ad-nausem in Hollywood flicks, they sure don't make fight scenes like they used to! Return to the 36th chamber gets a repeat screening on Monday, so, if you're game for a nostalgic trip down memory lane, what are you waiting for?",positive
"The first half of the film is OK, the second half one of the most tedious experiences imaginable. Quite possibly the most overrated movie of all time. ""Pulp Fiction"" was robbed for ""Best Picture."" This is one of those films that people feel required to love because the main character is ""slow.""",negative
"I read the reviews and was hesitant to pay money to watch the film. Now I am glad I did because it was another Marvel movie that I thoroughly enjoyed. I don't know about the politics that everyone is tripping over and frankly I never listen to the actors off screen anyway. They played their parts well enough that my whole family enjoyed it and it built well for the End Game movie coming up next month. Leave your politics at home, suspend your reality, and enjoy another action packed movie. It's really that simple. ",positive
"I don't really mind the creative ideas interjected in these movies, but seriously. There isn't one coherent part of the game in this movie. That seems to be the trend, buy the rights and then just make a movie that has zero to do with what the fans want. This butchering is almost entertaining because you know you are getting away with hiding behind a lack of skill, and control of money (not yours) that allows you to do this. Play a game, or hire someone to, and please make a real movie, or stand in the boxing ring and have your butt handed to you as you so claim won't happen.<br /><br />wow, 9 lines of text and i was done. had to add blah to bug you, sorry",negative
Pretty good movie and interesting origin story. Good setup for more to come.,positive
"It could have been a better film. It does drag at points, and the central story shifts from Boyer completing his mission to Boyer avenging Wanda Hendrix's death, but Graham Greene is an author who is really hard to spoil. His stories are all morality tales, due to his own considerations of Catholicism, guilt and innocence (very relative terms in his world view), and the human condition.<br /><br />Boyer is Luis Denard, a well-known concert pianist, who has sided with the Republicans in the Spanish Civil War. He has been sent to England to try to carry through an arms purchase deal that is desperately needed. Unfortunately for Denard he is literally on his own - everyone of his contacts turns out to be a willing turncoat for the Falagists of Spain. In particular Katina Paxinou (Mrs. Melendez) a grim boarding house keeper, and Peter Lorre (Mr. Contreras) a teacher of an ""esperanto"" type international language. Wanda Hendrix is the drudge of a girl (Else) who works for Mrs. Melendez. The local diplomat, Licata (Victor Francken) is already a willing associate of the Falangists.<br /><br />The Brits (Holmes Herbert, Miles Mander, and best - if not worst - of the lot, George Coulouris) don't give much hope to Boyer's cause (which he soon grasps may be Britain's before long). Herbert and Mander just retreat behind the official policy of neutrality ordered by the Ramsay MacDonald's and Stanley Baldwin's governments during the Civil War. Coulouris here is a typical Col. Blimp type - always impeccable in his native English diction, he is sharp in showing his dislike for foreigners in general.<br /><br />The one ray of hope is Lauren Bacall (Rose Cullen), here trying to play her role as well as she can - but she can't really. She's an aristocrat - the daughter of a Press lord. It was Bacall's second film, and (sad to say) almost sank her long career. She does act well, but the spark she showed in her first film was due to the dual effect of starring with Humphrey Bogart and being directed by Howard Hawks. Boyer is a fine actor, but he's not Bogie, and Herman Shumlin is not Hawks. Her next film returned her to Bogie and Hawks again, and her star resumed it's ascendancy.<br /><br />It's a bleak film (as was the novel). Boyer's mission never succeeds, as he has too many hidden foes all over the place. But the villains are likewise also losers - frequently with their lives.<br /><br />With Dan Seymour as a suspicious foreign tenant of Katina Paxinou (and the man who destroys her). It is well worth watching to catch the Warner's lot of character actors doing their best given the weakness in direction.",positive
"I expected worse from the trailers, but this movie is good even if it's on the not so special side most of the time.nnSometimes I liked how No-nonsense the main lead was but the majority of the time she feels like a female Thor in Thor 1 mixed with amnesia, I loved everything about the Earthlings, I loved the cat and I was bored as hell by the villains.nnSerioussly, those mindless space drones have no personal reasons other than ""Must follow orders"" and is ESPECIALLY noticeable right after you saw how interesting Thanos was.nnThe story is decent, nothing too special except for the FLOPPING TESSERACT APPEARING AGAIN, because I kept asking myself ""Why the hell is the Tesseract here? Didn't they discover it WITH Cap?"".nnI know that there is an explaination, but that's just how I felt when I saw that forsaken blue cube popping up again.nn(Also when Captain Marvel broke free of the control and started glowing, I could not stop imagining Vegeta saying ""She has risen beyond, into the realm if legend! She has finally become... A SUPER SAIYAN!"").nnEven if I said the story was decent, sometimes the action felt... anticlimactic, like when there are spaceships knocking at the atmosphere and she just flies up, smashes one, and Ronan is like ""Oh shit I'm out!"".nnI get it that was meant to represent how powerful she is, but it kinda fails since the only way I know she is stronger than most heroes is because I was told she is.nnIf you ask me Thanos would not even need all the stones to fend her off, she looks at best like a moon destryer in terms of power.nnOverall, I enjoyed it, but it is nowhere near as good as it could have been, the protagonist's powers and personality are kinda bland (even though she has her moments), the villains suck, the story is just fine, the supporting cat - I mean cast was great and the action edging on the anticlimactic side at the end (during the climax, how Ironic!)nnIf I can add a little Post Scriptum, I assumes that this movie's main character and overall theme would have been ""mEn SuCk WaMeN pOwAh!"", never been so glad to be wrong.nn7/-, so 3 1/2 stars seem like a close enough vote.",negative
"This is an ""odysessy through time"" via computer animation, supposedly th work of over 300 artists. Made in the late '80s and released in 1990, this was cutting edge stuff for the day. I thought it was good and quite interesting in spots.<br /><br />Most of the short scenes made no sense, just forms evolving into other forms, but that was fun to watch. This is all about visuals, not really about any kind of a story. There were some strange sequences in which odd-looking men- creatures would dance around with birds overheard. All of it is computer animated which was new back then. Even the term ""computer animated"" was not well-known.<br /><br />It's simply a chance to show off this new technology in short bits of cartoon-like happenings with beautiful colors and imaginative scenes. No words, just pictures with electronic music. Stoners must have really loved this.<br /><br />It's a nice, intriguing 40 minutes of ""eye candy"" and ""head candy."" By today's CG effects this may have lost impact, but I think you'd still be entertained by this.",positive
"This isn't a very good movie, but it is easily the best Troma Studios film I have ever viewed. Lloyd Kaufman - the ""brains"" behind Troma - isn't concerned with a good plot or even making a moderately entertaining film. His chief concern is making something bizarre. And his definition of bizarre oftentimes mirrors my definition of terrible cinema.<br /><br />In this film we have the titled character Luther - whose favorite pastime isn't Baseball, but biting the heads off of chickens - receiving his release from lockup. The board has deemed him rehabilitated despite the fact that he doesn't speak - he merely clucks like a chicken - and has a set of razorblade dentures at his disposal. Of course, once Luther is set free, he goes about causing mayhem, first at a grocery store and later at a farm house.<br /><br />VIOLENCE: $$$$$ (Lots of violence in this oftentimes tasteless flick. Luther sinks his razorblade chompers into a poor elderly lady waiting at a bus stop and then spends the rest of the film terrorizing the mother and daughter at the farmhouse).<br /><br />NUDITY: $$$$$ (Stacy Haiduk delivers some noteworthy skin in his picture, as the former Lois Lane (I can't recall which Superman edition she was from) gives us a shower scene followed by a romp in bed with her boyfriend - a guy who just doesn't have any chemistry with Ms. Haiduk. The extended shower scene footage in the DVD extras gives the viewer quite a bit more of Stacy. She is quite something).<br /><br />STORY: $ (Forgettaboutit!!!! Whitey Styles' screenplay may just be the worst ever written. The way in which Luther is released from the asylum completely throws all credibility out the window. His dialogue is something that a pre-schooler might write and the actions he writes for his characters border on the absurd. It's as if Styles spent ten years without human contact and completely forgot how people react in certain situations).<br /><br />ACTING: $$ (The film belongs to Edward Terry who actually does a decent job as the Geek. He is quite menacing in a stupid barnyard fashion. Joan Roth as the mother does a super job in support but Haiduk and her boyfriend's lack of chemistry made their roles awkward at best).",negative
"It was a nice family movie. My wife loved it and I myself enjoyed the movie.nThe music and soundtrack were on point and the edition was great. Thank God it wasn't a feminist movie, it was a super hero movie.nLoved it.",controversial
"I had to see this movie in preparation for Avengers:Endgame. I want to see it again because it is a truly good movie. As a comic book fan, I'm aware of Carol Danvers story and I was very pleased to see it played out on the screen. Brie Larson was relatable and likable. You want to be her friend too! You root for her and rejoice when she unleashes her power and finds herself. Samuel L. Jackson and Brie work so well together! It's refreshing to see Nick Fury before he became so jaded. This girl kicks ass and stays humble. I can't wait to see her in Endgame!",positive
"I really tried to hang in there with this one. It has, like, Thor 2 level boring banter and no good twists to redeem it. Brie Larson isn't...bad, but she really isn't right for the role. As everyone else has been saying, the supporting cast was solid, but I'm going to break from the crowd by saying that I thought the effects looked really bad in this film.",negative
"I thought it was a dope film And I'll respect everyone's opinion on what they said about this film. I enjoyed it from beginning to end, The Action was pretty good along with some good visuals, The Film Score was the best score I've heard so far this year, And I'll say this Brie Larson did a good job as Captain Marvel. But I'll say i did have some criticism with some parts of the movie but it doesn't hurt my movie experience of watching this film. Overall I enjoyed it And I can't wait to see what she'll bring for Avengers Endgame and for the future of Marvel",positive
I usually go by the RT audience rating for a movie but this time I have to say the critics got it right on this one. We all enjoyed it and not sure for all the harsh reviews. ,positive
"I just saw this movie (mainly because Brady Corbet is in it), and I must say that I was not pleased. <br /><br />Of course, the computer graphics were amazing, but the story line needed a little touch-up. Also, I think this movie would have done much better with more curses and blood, as well if it were rated PG-13. <br /><br />That would definitely attract more people to see it-->teens. What would also attract more teens (particularly teen girls), would be a large close up of Brady Corbet on the Thunderbirds poster! <br /><br />Even though the movie had it's down points, I still saw it and thought it was okay!",negative
"Everyone but the Captain herself was solid. She was flawless, making her hard to relate to. There was a clear agenda to make this a feminist film, nothing against that, but it seemed like everything just went her way. The want to make it a feminist film came off really strong, making it weird to watch sometimes because it wasn't even in the universe of the story. Kinda sad that it was the way it was- I think DC got Marvel beat on the solo female film.",controversial
"It had a lot of potential for greatness and I was very excited to hear about it after Infinity War, but the one-liners were TERRIBLE, the final battle scene was not exciting nor creative, and they put political views and feminist idiologies over the fans. Big oof. I refret spending money to go and see this.",controversial
Very generic and bland movie.,negative
It was OK. Some laughs but a little disappointing for a MCU movie. It's a movie for TV and not the theater.,negative
"This movie was great.  I loved it like the first Captain America.  Confused as to why there is a little bit of haters going on, but to each their own.  nnI would recommend it to everyone.",controversial
"While it doesn't follow the story arc completely, it's an amazing movie and totally appropriate for International Women's Day",positive
"Captain Marvel lacks the action scenes that would us feel like she is the most powerful mcu character to date, the music is a bit obvious at times, but all in all it's a good movie, for from the best mcu entry but certainly not the worst, could have been better",positive
"A friend lent me this DVD, which he got from the director at a festival, I think. I went in warned that some of the technical aspects of the movie were a bit shaky and that the writing was good but not great. So maybe that colored my judgment but I have to admit that I liked this movie.<br /><br />The standouts where the actors. Youssef Kerkor was really good as Ernie, the main character, kind of pathetic in a likable way. Adam Jones (who also directed) and Justin Lane were excellent as the roommates who drive Ernie mad. The Bill character (Justin Lane), who spends a lot of the film dressed like a panda, was by far my favorite; he seemed the least one-dimensional, and reminded me of an old college roommate so much I called the guy after watching the DVD. Really kind of lovable, and very funny. Some of the other acting was good, some was so-so, but none of it was bad. I also really liked the vigilante duo. Ridiculous and funny.<br /><br />I'm giving this one high marks, even though it has some issues, because you can tell when you watch it that these people cared, and decided to make their movie their way. Well done to Adam Jones and crew.",positive
"It's not terrible. The acting is fine, though the actors aren't really tested. The CGI is acceptable. There isn't anything that blows me away, but I don't have any complaints either. There are compelling elements in the story that could have been a part of a very good movie. However, the storytelling is disjointed and humor seems a bit misplaced.  There are three major stories told in this movie. The best involves a prominent scientist who realizes her leaders are very bad people. She must decide if she should sacrifice all she holds dear to save the innocent from destruction. She faces the choice of Schindler. Her's is a compelling story. The second story involves a man who goes up against near insurmountable odds to find and save his family. He must battle his conscience and risk becoming as bad as the enemy he rightly despises. He watches many friends die as they attempt to help him on this quest. He's Captain John Miller saving Private Ryan.  The third story involves a girl who grows up in a comfortable middle class environment. Her father is seemingly unsupportive, but she has a best friend and surrogate parents to help her along. She seemingly falls down a lot, but to her credit she always gets back up. She selflessly sacrifices herself.  This leads to her getting powers (through no effort on her part) that, once she learns about them, make her almost laughably powerful.  Her mentor dies, but otherwise she lost nothing along the way. This is a nice enough story, but the others are far more compelling. I'm disappointed that this is the one they spent almost the entire movie telling.",positive
Really enjoyed it! Don't know why people are hating on it!! Maybe because it's a female star pretty sad really! Ignore the haters it's a top film Ă°'?Ă°?Â»,controversial
"Flashdance is one of those awful, stupid movies that you actually kind-of enjoy, just because they're so crap. I just watched it on TV & my friend and I were amazed at how dopey it was. It's true that Don Simpson and the other producers came up with the idea of a fairly cheap, lowbrow flick with lots of sweaty bodies to help sell a soundtrack of (admitedly catchy) pop, so Flashdance is an odd sort of pioneer: the first MTV movie. Adrian Lyne started out in advertising and it shows because Flashdance is almost a commercial for itself. You've already decided to watch it but the movie has this weird, panicky undercurrent, as though it's frightened that you might change your mind at any moment. It keeps selling itself to you over and over, all the way through, using slick commercial-style editing and glossy close-ups of jiggling breasts. The story is wafer thin (I honestly can't think of another film I've seen with less plot) and it never makes much sense, but its a very contrived, calculating movie, so it feels consistent. People say it's dated but Flashdance was always rubbish. Viewers in the early 80's knew it was just cheesy T&A but it does work in its own silly fashion. There's soppy romance for the chick-flick crowd and stacks of oily, writhing female bodies for their dates, all set to a pumping disco beat. How could it fail? It helps that the dialogue is pointless, so you can grab a popcorn without missing anything major and, if this sort of thing isn't your cup of tea, you can always laugh at the 'interpretive dance' on display. The scene where a stand-in for Jennifer Beals convulses/'dances' on stage in front of a TV with a fan in it and a face full of white clown make-up had us in stitches. A genuine guilty pleasure.",negative
"I will start by saying I have always been a Bonnie Hunt fan.... She always adds life to any character she plays, and she did a wonderful job in her directorial debut.<br /><br />I have to admit this is a chick flick... But keeping that in mind, it is a wonderful story, it touches on many emotions and elicits all sorts of reactions.<br /><br />This film depicts real life like people with real life like situations. (Tho I have to exclude the coincidence that is the major part of the film)<br /><br />It's a love story.. not just of a man and a woman, but the love of family, friends, and loved ones past. (Even pets).<br /><br />I really enjoyed it. Well worth the rental or the purchase.",positive
"I mention that there may be a spoiler here just to be cautious because of what I discuss, although I don't really think I am giving away anything important. Any ""suprises"" are really unimportant to this film's success or a viewer's ability to enjoy it. <br /><br />While not without some very minor flaws, this is a beautiful and very moving film about friendship, time, uncertainty, and the choices people make about their lives. Yet, at the same time, it is also a very humorous film, with small, mostly understated bits of comedy woven in throughout. For much of the film, it progresses at a fairly leisurely pace, but it does not seem slow at all since the film draws one into it and into the lives of the characters, and at first it is mostly rather light-hearted. Some have commented that much of the film seems slow, but it is such a wonderful portrayal of the lives of such sympathetic characters that one could watch it almost endlessly. As it progresses, the film becomes more emotional and moving up to the very end and the progression is handled wonderfully. <br /><br />Eventually, some of the characters decide to rob a bank and although it is perhaps somewhat hard to believe, that is beside the point. It is a wonderful addition to emphasise the love that these friends have for each other while at the same time it accents the humour and adds a little more irony to the film. And, although hardly original to have a bunch of old guys rob a bank, the context and details are quite original and they do it wonderfully, making it really quite funny as well, such as when Ismet (if I remember correctly) exaggerates his aggressiveness to ""disguise"" the fact he's old.<br /><br />As I said, most of the other comedy is rather low-key but still very humorous so I was constantly chuckling throughout. <br /><br />The actors are probably the real key to this film. They imbue the characters with deep personality and sympathy and portray them with great care and warmth. There are some small transformations or tiny details of the characters' personalities which are pulled off smoothly and beautifully. Of course, the film is about the personalities of these very characters and how they care for and interact with one another. It succeeds so well because of them and if lesser actors had the roles the movie could well have failed.<br /><br />Gule Gule is not without sadness, but that simply provides the full range of emotions and provides a more powerful experience. In fact, the film is so moving and filled with so much love from such rich characters that it is in the end a very heart-warming, satisfying, and even happy film despite its sadness. I could watch it over and over.",positive
Don't believe the haters. Captain marvel was very good,controversial
"When I fist watched the movie, I said to myself, ""so a film can be made like this."" Wong Kar Wai's gorgeous poetic love story captured me throughout and even after the film. I must admit this is one of the best love movies, maybe the best of all, I have ever watched. The content and the form overlaps perfectly. As watching the secret love we see the characters in bounded frames that limits their movements as well as their feelings. Beautiful camera angles and the lighting makes the feelings and the blues even touchable. I want to congratulate Christopher Doyle and Pin Bing Lee for their fantastic cinematography which creates the mood for love. Also the music defines the sadness of the love which plays along the beautiful slow motion frames and shows the characters in despairing moods. And of course the performances of the actors which makes the love so real. Eventually, all the elements in the film combined in a perfect way under the direction of WKW and give the audience the feeling called love.",positive
"As a movie it's good but as an MCU movie it's still good but it doesn't deliver that much.nIt's not as bad as people are making it out to be.nAnd if you haven't seen the movie but want to see it, then avoid the comment sections in YouTube because a lot of trolls are giving away major plot points ending their comments with sentences like""now u don't have 2 watch it"" so be careful.nYou'll have a good time watching it.",controversial
The movie was incredibly bland and the main character just had no personality whatsoever. Worst movie in the MCU. The marvel movies have been going downhill for a while.,negative
